model,scope,condition,metric,permutation,value
R3-I1,all,N0,inversions,96,10.2713
R3-I1,all,N0,inversions,97,10.1318
R3-I1,all,N0,inversions,98,10.2729
R3-I1,all,N0,inversions,99,10.3269
R3-I1,all,N0,agreement,0,0.83358
R3-I1,all,N0,agreement,1,0.83354
R3-I1,all,N0,agreement,2,0.83364
R3-I1,all,N0,agreement,3,0.83419
R3-I1,all,N0,agreement,4,0.83407
R3-I1,all,N0,agreement,5,0.83447
R3-I1,all,N0,agreement,6,0.83455
R3-I1,all,N0,agreement,7,0.83548
R3-I1,all,N0,agreement,8,0.83445
R3-I1,all,N0,agreement,9,0.83506
R3-I1,all,N0,agreement,10,0.83427
R3-I1,all,N0,agreement,11,0.83552
R3-I1,all,N0,agreement,12,0.83532
R3-I1,all,N0,agreement,13,0.83401
R3-I1,all,N0,agreement,14,0.83416
R3-I1,all,N0,agreement,15,0.83364
R3-I1,all,N0,agreement,16,0.83486
R3-I1,all,N0,agreement,17,0.8353
R3-I1,all,N0,agreement,18,0.83438
R3-I1,all,N0,agreement,19,0.83477
R3-I1,all,N0,agreement,20,0.83386
R3-I1,all,N0,agreement,21,0.83502
R3-I1,all,N0,agreement,22,0.83361
R3-I1,all,N0,agreement,23,0.83524
R3-I1,all,N0,agreement,24,0.83387
R3-I1,all,N0,agreement,25,0.83459
R3-I1,all,N0,agreement,26,0.8349
R3-I1,all,N0,agreement,27,0.83444
R3-I1,all,N0,agreement,28,0.83387
R3-I1,all,N0,agreement,29,0.83473
R3-I1,all,N0,agreement,30,0.83477
R3-I1,all,N0,agreement,31,0.8344
R3-I1,all,N0,agreement,32,0.83473
R3-I1,all,N0,agreement,33,0.8331
R3-I1,all,N0,agreement,34,0.83328
R3-I1,all,N0,agreement,35,0.83427
R3-I1,all,N0,agreement,36,0.83409
R3-I1,all,N0,agreement,37,0.83469
R3-I1,all,N0,agreement,38,0.83606
R3-I1,all,N0,agreement,39,0.83399
R3-I1,all,N0,agreement,40,0.83599
R3-I1,all,N0,agreement,41,0.83396
R3-I1,all,N0,agreement,42,0.83407
R3-I1,all,N0,agreement,43,0.83506
R3-I1,all,N0,agreement,44,0.83481
R3-I1,all,N0,agreement,45,0.83375
R3-I1,all,N0,agreement,46,0.8345
R3-I1,all,N0,agreement,47,0.83439
R3-I1,all,N0,agreement,48,0.83543
R3-I1,all,N0,agreement,49,0.83487
R3-I1,all,N0,agreement,50,0.83454
R3-I1,all,N0,agreement,51,0.83321
R3-I1,all,N0,agreement,52,0.83461
R3-I1,all,N0,agreement,53,0.83412
R3-I1,all,N0,agreement,54,0.83355
R3-I1,all,N0,agreement,55,0.83391
R3-I1,all,N0,agreement,56,0.83464
R3-I1,all,N0,agreement,57,0.83548
R3-I1,all,N0,agreement,58,0.83451
R3-I1,all,N0,agreement,59,0.83367
R3-I1,all,N0,agreement,60,0.83347
R3-I1,all,N0,agreement,61,0.83486
R3-I1,all,N0,agreement,62,0.83419
R3-I1,all,N0,agreement,63,0.83495
R3-I1,all,N0,agreement,64,0.83411
R3-I1,all,N0,agreement,65,0.83293
R3-I1,all,N0,agreement,66,0.83397
R3-I1,all,N0,agreement,67,0.83427
R3-I1,all,N0,agreement,68,0.83544
R3-I1,all,N0,agreement,69,0.83563
R3-I1,all,N0,agreement,70,0.83503
R3-I1,all,N0,agreement,71,0.8345
R3-I1,all,N0,agreement,72,0.83346
R3-I1,all,N0,agreement,73,0.83371
R3-I1,all,N0,agreement,74,0.83458
R3-I1,all,N0,agreement,75,0.83449
R3-I1,all,N0,agreement,76,0.83487
R3-I1,all,N0,agreement,77,0.83549
R3-I1,all,N0,agreement,78,0.83352
R3-I1,all,N0,agreement,79,0.83547
R3-I1,all,N0,agreement,80,0.83412
R3-I1,all,N0,agreement,81,0.83405
R3-I1,all,N0,agreement,82,0.83368
R3-I1,all,N0,agreement,83,0.835
R3-I1,all,N0,agreement,84,0.83515
R3-I1,all,N0,agreement,85,0.83499
R3-I1,all,N0,agreement,86,0.83348
R3-I1,all,N0,agreement,87,0.83443
R3-I1,all,N0,agreement,88,0.83367
R3-I1,all,N0,agreement,89,0.83518
R3-I1,all,N0,agreement,90,0.83336
R3-I1,all,N0,agreement,91,0.83421
R3-I1,all,N0,agreement,92,0.83319
R3-I1,all,N0,agreement,93,0.83354
R3-I1,all,N0,agreement,94,0.83363
R3-I1,all,N0,agreement,95,0.83536
R3-I1,all,N0,agreement,96,0.83514
R3-I1,all,N0,agreement,97,0.83573
R3-I1,all,N0,agreement,98,0.83345
R3-I1,all,N0,agreement,99,0.83295
R3-I1,all,N0,harmful_fraction,0,0.8349
R3-I1,all,N0,harmful_fraction,1,0.832
R3-I1,all,N0,harmful_fraction,2,0.8382
R3-I1,all,N0,harmful_fraction,3,0.8342
R3-I1,all,N0,harmful_fraction,4,0.8351
R3-I1,all,N0,harmful_fraction,5,0.8348
R3-I1,all,N0,harmful_fraction,6,0.8366
R3-I1,all,N0,harmful_fraction,7,0.829
R3-I1,all,N0,harmful_fraction,8,0.8392
R3-I1,all,N0,harmful_fraction,9,0.8285
R3-I1,all,N0,harmful_fraction,10,0.839
R3-I1,all,N0,harmful_fraction,11,0.8319
R3-I1,all,N0,harmful_fraction,12,0.8317
R3-I1,all,N0,harmful_fraction,13,0.8326
R3-I1,all,N0,harmful_fraction,14,0.835
R3-I1,all,N0,harmful_fraction,15,0.831
R3-I1,all,N0,harmful_fraction,16,0.8347
R3-I1,all,N0,harmful_fraction,17,0.833
R3-I1,all,N0,harmful_fraction,18,0.8376
R3-I1,all,N0,harmful_fraction,19,0.8364
R3-I1,all,N0,harmful_fraction,20,0.838
R3-I1,all,N0,harmful_fraction,21,0.8347
R3-I1,all,N0,harmful_fraction,22,0.8364
R3-I1,all,N0,harmful_fraction,23,0.8297
R3-I1,all,N0,harmful_fraction,24,0.8356
R3-I1,all,N0,harmful_fraction,25,0.8278
R3-I1,all,N0,harmful_fraction,26,0.8322
R3-I1,all,N0,harmful_fraction,27,0.8367
R3-I1,all,N0,harmful_fraction,28,0.8331
R3-I1,all,N0,harmful_fraction,29,0.8329
R3-I1,all,N0,harmful_fraction,30,0.8393
R3-I1,all,N0,harmful_fraction,31,0.8307
R3-I1,all,N0,harmful_fraction,32,0.8337
R3-I1,all,N0,harmful_fraction,33,0.8389
R3-I1,all,N0,harmful_fraction,34,0.8347
R3-I1,all,N0,harmful_fraction,35,0.8322
R3-I1,all,N0,harmful_fraction,36,0.8341
R3-I1,all,N0,harmful_fraction,37,0.828
R3-I1,all,N0,harmful_fraction,38,0.8261
R3-I1,all,N0,harmful_fraction,39,0.8341
R3-I1,all,N0,harmful_fraction,40,0.8292
R3-I1,all,N0,harmful_fraction,41,0.8406
R3-I1,all,N0,harmful_fraction,42,0.8348
R3-I1,all,N0,harmful_fraction,43,0.8298
R3-I1,all,N0,harmful_fraction,44,0.8335
R3-I1,all,N0,harmful_fraction,45,0.836
R3-I1,all,N0,harmful_fraction,46,0.8364
R3-I1,all,N0,harmful_fraction,47,0.8322
R3-I1,all,N0,harmful_fraction,48,0.8307
R3-I1,all,N0,harmful_fraction,49,0.8355
R3-I1,all,N0,harmful_fraction,50,0.8298
R3-I1,all,N0,harmful_fraction,51,0.8348
R3-I1,all,N0,harmful_fraction,52,0.8399
R3-I1,all,N0,harmful_fraction,53,0.8325
R3-I1,all,N0,harmful_fraction,54,0.8397
R3-I1,all,N0,harmful_fraction,55,0.8316
R3-I1,all,N0,harmful_fraction,56,0.8326
R3-I1,all,N0,harmful_fraction,57,0.8311
R3-I1,all,N0,harmful_fraction,58,0.8327
R3-I1,all,N0,harmful_fraction,59,0.8361
R3-I1,all,N0,harmful_fraction,60,0.8309
R3-I1,all,N0,harmful_fraction,61,0.8339
R3-I1,all,N0,harmful_fraction,62,0.8346
R3-I1,all,N0,harmful_fraction,63,0.8356
R3-I1,all,N0,harmful_fraction,64,0.8361
R3-I1,all,N0,harmful_fraction,65,0.8378
R3-I1,all,N0,harmful_fraction,66,0.8335
R3-I1,all,N0,harmful_fraction,67,0.837
R3-I1,all,N0,harmful_fraction,68,0.8304
R3-I1,all,N0,harmful_fraction,69,0.829
R3-I1,all,N0,harmful_fraction,70,0.8329
R3-I1,all,N0,harmful_fraction,71,0.839
R3-I1,all,N0,harmful_fraction,72,0.833
R3-I1,all,N0,harmful_fraction,73,0.8324
R3-I1,all,N0,harmful_fraction,74,0.8331
R3-I1,all,N0,harmful_fraction,75,0.8334
R3-I1,all,N0,harmful_fraction,76,0.8349
R3-I1,all,N0,harmful_fraction,77,0.8362
R3-I1,all,N0,harmful_fraction,78,0.8353
R3-I1,all,N0,harmful_fraction,79,0.8328
R3-I1,all,N0,harmful_fraction,80,0.8285
R3-I1,all,N0,harmful_fraction,81,0.8361
R3-I1,all,N0,harmful_fraction,82,0.8377
R3-I1,all,N0,harmful_fraction,83,0.8307
R3-I1,all,N0,harmful_fraction,84,0.8317
R3-I1,all,N0,harmful_fraction,85,0.833
R3-I1,all,N0,harmful_fraction,86,0.8378
R3-I1,all,N0,harmful_fraction,87,0.8345
R3-I1,all,N0,harmful_fraction,88,0.8357
R3-I1,all,N0,harmful_fraction,89,0.8324
R3-I1,all,N0,harmful_fraction,90,0.8302
R3-I1,all,N0,harmful_fraction,91,0.8375
R3-I1,all,N0,harmful_fraction,92,0.8321
R3-I1,all,N0,harmful_fraction,93,0.835
R3-I1,all,N0,harmful_fraction,94,0.8407
R3-I1,all,N0,harmful_fraction,95,0.8354
R3-I1,all,N0,harmful_fraction,96,0.8357
R3-I1,all,N0,harmful_fraction,97,0.8323
R3-I1,all,N0,harmful_fraction,98,0.8416
R3-I1,all,N0,harmful_fraction,99,0.8431
R3-I1,all,N1,loss,0,0.15097
R3-I1,all,N1,loss,1,0.15141
R3-I1,all,N1,loss,2,0.15081
R3-I1,all,N1,loss,3,0.15242
R3-I1,all,N1,loss,4,0.15217
R3-I1,all,N1,loss,5,0.15187
R3-I1,all,N1,loss,6,0.15142
R3-I1,all,N1,loss,7,0.15412
R3-I1,all,N1,loss,8,0.15084
R3-I1,all,N1,loss,9,0.15002
R3-I1,all,N1,loss,10,0.1508
R3-I1,all,N1,loss,11,0.15196
R3-I1,all,N1,loss,12,0.15108
R3-I1,all,N1,loss,13,0.15151
R3-I1,all,N1,loss,14,0.15174
R3-I1,all,N1,loss,15,0.15212
R3-I1,all,N1,loss,16,0.15152
R3-I1,all,N1,loss,17,0.15077
R3-I1,all,N1,loss,18,0.15169
R3-I1,all,N1,loss,19,0.1502
R3-I1,all,N1,loss,20,0.15093
R3-I1,all,N1,loss,21,0.15197
R3-I1,all,N1,loss,22,0.15197
R3-I1,all,N1,loss,23,0.1518
R3-I1,all,N1,loss,24,0.15175
R3-I1,all,N1,loss,25,0.15212
R3-I1,all,N1,loss,26,0.15247
R3-I1,all,N1,loss,27,0.15282
R3-I1,all,N1,loss,28,0.15136
R3-I1,all,N1,loss,29,0.15151
R3-I1,all,N1,loss,30,0.15139
R3-I1,all,N1,loss,31,0.15166
R3-I1,all,N1,loss,32,0.15151
R3-I1,all,N1,loss,33,0.15141
R3-I1,all,N1,loss,34,0.15062
R3-I1,all,N1,loss,35,0.15241
R3-I1,all,N1,loss,36,0.15135
R3-I1,all,N1,loss,37,0.15126
R3-I1,all,N1,loss,38,0.15304
R3-I1,all,N1,loss,39,0.15103
R3-I1,all,N1,loss,40,0.15065
R3-I1,all,N1,loss,41,0.15118
R3-I1,all,N1,loss,42,0.15235
R3-I1,all,N1,loss,43,0.15143
R3-I1,all,N1,loss,44,0.15122
R3-I1,all,N1,loss,45,0.15225
R3-I1,all,N1,loss,46,0.15273
R3-I1,all,N1,loss,47,0.1516
R3-I1,all,N1,loss,48,0.14971
R3-I1,all,N1,loss,49,0.15168
R3-I1,all,N1,loss,50,0.15276
R3-I1,all,N1,loss,51,0.15143
R3-I1,all,N1,loss,52,0.15123
R3-I1,all,N1,loss,53,0.1515
R3-I1,all,N1,loss,54,0.15139
R3-I1,all,N1,loss,55,0.15328
R3-I1,all,N1,loss,56,0.15201
R3-I1,all,N1,loss,57,0.15234
R3-I1,all,N1,loss,58,0.15212
R3-I1,all,N1,loss,59,0.1523
R3-I1,all,N1,loss,60,0.152
R3-I1,all,N1,loss,61,0.15149
R3-I1,all,N1,loss,62,0.15143
R3-I1,all,N1,loss,63,0.15102
R3-I1,all,N1,loss,64,0.15171
R3-I1,all,N1,loss,65,0.15245
R3-I1,all,N1,loss,66,0.15181
R3-I1,all,N1,loss,67,0.15183
R3-I1,all,N1,loss,68,0.15126
R3-I1,all,N1,loss,69,0.15142
R3-I1,all,N1,loss,70,0.15091
R3-I1,all,N1,loss,71,0.14978
R3-I1,all,N1,loss,72,0.15192
R3-I1,all,N1,loss,73,0.15263
R3-I1,all,N1,loss,74,0.15175
R3-I1,all,N1,loss,75,0.15124
R3-I1,all,N1,loss,76,0.15144
R3-I1,all,N1,loss,77,0.15136
R3-I1,all,N1,loss,78,0.15181
R3-I1,all,N1,loss,79,0.15154
R3-I1,all,N1,loss,80,0.15182
R3-I1,all,N1,loss,81,0.15251
R3-I1,all,N1,loss,82,0.15207
R3-I1,all,N1,loss,83,0.15268
R3-I1,all,N1,loss,84,0.15185
R3-I1,all,N1,loss,85,0.15241
R3-I1,all,N1,loss,86,0.15209
R3-I1,all,N1,loss,87,0.15231
R3-I1,all,N1,loss,88,0.15131
R3-I1,all,N1,loss,89,0.15246
R3-I1,all,N1,loss,90,0.15096
R3-I1,all,N1,loss,91,0.15198
R3-I1,all,N1,loss,92,0.15126
R3-I1,all,N1,loss,93,0.15159
R3-I1,all,N1,loss,94,0.15128
R3-I1,all,N1,loss,95,0.15156
R3-I1,all,N1,loss,96,0.15116
R3-I1,all,N1,loss,97,0.15217
R3-I1,all,N1,loss,98,0.15074
R3-I1,all,N1,loss,99,0.15291
R3-I1,all,N1,recall,0,0.80218
R3-I1,all,N1,recall,1,0.80174
R3-I1,all,N1,recall,2,0.80234
R3-I1,all,N1,recall,3,0.80073
R3-I1,all,N1,recall,4,0.80098
R3-I1,all,N1,recall,5,0.80128
R3-I1,all,N1,recall,6,0.80173
R3-I1,all,N1,recall,7,0.79903
R3-I1,all,N1,recall,8,0.80231
R3-I1,all,N1,recall,9,0.80313
R3-I1,all,N1,recall,10,0.80235
R3-I1,all,N1,recall,11,0.80119
R3-I1,all,N1,recall,12,0.80207
R3-I1,all,N1,recall,13,0.80164
R3-I1,all,N1,recall,14,0.80141
R3-I1,all,N1,recall,15,0.80103
R3-I1,all,N1,recall,16,0.80163
R3-I1,all,N1,recall,17,0.80238
R3-I1,all,N1,recall,18,0.80146
R3-I1,all,N1,recall,19,0.80295
R3-I1,all,N1,recall,20,0.80222
R3-I1,all,N1,recall,21,0.80118
R3-I1,all,N1,recall,22,0.80118
R3-I1,all,N1,recall,23,0.80135
R3-I1,all,N1,recall,24,0.8014
R3-I1,all,N1,recall,25,0.80103
R3-I1,all,N1,recall,26,0.80068
R3-I1,all,N1,recall,27,0.80033
R3-I1,all,N1,recall,28,0.80179
R3-I1,all,N1,recall,29,0.80164
R3-I1,all,N1,recall,30,0.80176
R3-I1,all,N1,recall,31,0.80149
R3-I1,all,N1,recall,32,0.80164
R3-I1,all,N1,recall,33,0.80174
R3-I1,all,N1,recall,34,0.80253
R3-I1,all,N1,recall,35,0.80074
R3-I1,all,N1,recall,36,0.8018
R3-I1,all,N1,recall,37,0.80189
R3-I1,all,N1,recall,38,0.80011
R3-I1,all,N1,recall,39,0.80212
R3-I1,all,N1,recall,40,0.8025
R3-I1,all,N1,recall,41,0.80197
R3-I1,all,N1,recall,42,0.8008
R3-I1,all,N1,recall,43,0.80172
R3-I1,all,N1,recall,44,0.80193
R3-I1,all,N1,recall,45,0.8009
R3-I1,all,N1,recall,46,0.80042
R3-I1,all,N1,recall,47,0.80155
R3-I1,all,N1,recall,48,0.80344
R3-I1,all,N1,recall,49,0.80147
R3-I1,all,N1,recall,50,0.80039
R3-I1,all,N1,recall,51,0.80172
R3-I1,all,N1,recall,52,0.80192
R3-I1,all,N1,recall,53,0.80165
R3-I1,all,N1,recall,54,0.80176
R3-I1,all,N1,recall,55,0.79987
R3-I1,all,N1,recall,56,0.80114
R3-I1,all,N1,recall,57,0.80081
R3-I1,all,N1,recall,58,0.80103
R3-I1,all,N1,recall,59,0.80085
R3-I1,all,N1,recall,60,0.80115
R3-I1,all,N1,recall,61,0.80166
R3-I1,all,N1,recall,62,0.80172
R3-I1,all,N1,recall,63,0.80213
R3-I1,all,N1,recall,64,0.80144
R3-I1,all,N1,recall,65,0.8007
R3-I1,all,N1,recall,66,0.80134
R3-I1,all,N1,recall,67,0.80132
R3-I1,all,N1,recall,68,0.80189
R3-I1,all,N1,recall,69,0.80173
R3-I1,all,N1,recall,70,0.80224
R3-I1,all,N1,recall,71,0.80337
R3-I1,all,N1,recall,72,0.80123
R3-I1,all,N1,recall,73,0.80052
R3-I1,all,N1,recall,74,0.8014
R3-I1,all,N1,recall,75,0.80191
R3-I1,all,N1,recall,76,0.80171
R3-I1,all,N1,recall,77,0.80179
R3-I1,all,N1,recall,78,0.80134
R3-I1,all,N1,recall,79,0.80161
R3-I1,all,N1,recall,80,0.80133
R3-I1,all,N1,recall,81,0.80064
R3-I1,all,N1,recall,82,0.80108
R3-I1,all,N1,recall,83,0.80047
R3-I1,all,N1,recall,84,0.8013
R3-I1,all,N1,recall,85,0.80074
R3-I1,all,N1,recall,86,0.80106
R3-I1,all,N1,recall,87,0.80084
R3-I1,all,N1,recall,88,0.80184
R3-I1,all,N1,recall,89,0.80069
R3-I1,all,N1,recall,90,0.80219
R3-I1,all,N1,recall,91,0.80117
R3-I1,all,N1,recall,92,0.80189
R3-I1,all,N1,recall,93,0.80156
R3-I1,all,N1,recall,94,0.80187
R3-I1,all,N1,recall,95,0.80159
R3-I1,all,N1,recall,96,0.80199
R3-I1,all,N1,recall,97,0.80098
R3-I1,all,N1,recall,98,0.80241
R3-I1,all,N1,recall,99,0.80024
R3-I1,all,N1,inversions,0,10.5566
R3-I1,all,N1,inversions,1,10.6414
R3-I1,all,N1,inversions,2,10.5515
R3-I1,all,N1,inversions,3,10.5839
R3-I1,all,N1,inversions,4,10.6743
R3-I1,all,N1,inversions,5,10.5474
R3-I1,all,N1,inversions,6,10.6018
R3-I1,all,N1,inversions,7,10.7217
R3-I1,all,N1,inversions,8,10.5462
R3-I1,all,N1,inversions,9,10.4283
R3-I1,all,N1,inversions,10,10.6129
R3-I1,all,N1,inversions,11,10.6916
R3-I1,all,N1,inversions,12,10.5869
R3-I1,all,N1,inversions,13,10.6363
R3-I1,all,N1,inversions,14,10.6264
R3-I1,all,N1,inversions,15,10.6029
R3-I1,all,N1,inversions,16,10.6163
R3-I1,all,N1,inversions,17,10.5043
R3-I1,all,N1,inversions,18,10.6703
R3-I1,all,N1,inversions,19,10.5399
R3-I1,all,N1,inversions,20,10.581
R3-I1,all,N1,inversions,21,10.6099
R3-I1,all,N1,inversions,22,10.6271
R3-I1,all,N1,inversions,23,10.629
R3-I1,all,N1,inversions,24,10.553
R3-I1,all,N1,inversions,25,10.6389
R3-I1,all,N1,inversions,26,10.6891
R3-I1,all,N1,inversions,27,10.7221
R3-I1,all,N1,inversions,28,10.658
R3-I1,all,N1,inversions,29,10.5374
R3-I1,all,N1,inversions,30,10.5889
R3-I1,all,N1,inversions,31,10.6465
R3-I1,all,N1,inversions,32,10.6802
R3-I1,all,N1,inversions,33,10.551
R3-I1,all,N1,inversions,34,10.6037
R3-I1,all,N1,inversions,35,10.6734
R3-I1,all,N1,inversions,36,10.6025
R3-I1,all,N1,inversions,37,10.5288
R3-I1,all,N1,inversions,38,10.7435
R3-I1,all,N1,inversions,39,10.6224
R3-I1,all,N1,inversions,40,10.5202
R3-I1,all,N1,inversions,41,10.5171
R3-I1,all,N1,inversions,42,10.5942
R3-I1,all,N1,inversions,43,10.515
R3-I1,all,N1,inversions,44,10.5449
R3-I1,all,N1,inversions,45,10.664
R3-I1,all,N1,inversions,46,10.6524
R3-I1,all,N1,inversions,47,10.6626
R3-I1,all,N1,inversions,48,10.4959
R3-I1,all,N1,inversions,49,10.5666
R3-I1,all,N1,inversions,50,10.6485
R3-I1,all,N1,inversions,51,10.56
R3-I1,all,N1,inversions,52,10.6683
R3-I1,all,N1,inversions,53,10.5176
R3-I1,all,N1,inversions,54,10.516
R3-I1,all,N1,inversions,55,10.6295
R3-I1,all,N1,inversions,56,10.6591
R3-I1,all,N1,inversions,57,10.6347
R3-I1,all,N1,inversions,58,10.6444
R3-I1,all,N1,inversions,59,10.6257
R3-I1,all,N1,inversions,60,10.6528
R3-I1,all,N1,inversions,61,10.6401
R3-I1,all,N1,inversions,62,10.5912
R3-I1,all,N1,inversions,63,10.5628
R3-I1,all,N1,inversions,64,10.5683
R3-I1,all,N1,inversions,65,10.6763
R3-I1,all,N1,inversions,66,10.6667
R3-I1,all,N1,inversions,67,10.6258
R3-I1,all,N1,inversions,68,10.5196
R3-I1,all,N1,inversions,69,10.5983
R3-I1,all,N1,inversions,70,10.5352
R3-I1,all,N1,inversions,71,10.4612
R3-I1,all,N1,inversions,72,10.6471
R3-I1,all,N1,inversions,73,10.6404
R3-I1,all,N1,inversions,74,10.6166
R3-I1,all,N1,inversions,75,10.5753
R3-I1,all,N1,inversions,76,10.5743
R3-I1,all,N1,inversions,77,10.5587
R3-I1,all,N1,inversions,78,10.686
R3-I1,all,N1,inversions,79,10.5886
R3-I1,all,N1,inversions,80,10.5553
R3-I1,all,N1,inversions,81,10.6334
R3-I1,all,N1,inversions,82,10.7498
R3-I1,all,N1,inversions,83,10.7084
R3-I1,all,N1,inversions,84,10.6132
R3-I1,all,N1,inversions,85,10.6675
R3-I1,all,N1,inversions,86,10.6007
R3-I1,all,N1,inversions,87,10.6478
R3-I1,all,N1,inversions,88,10.5484
R3-I1,all,N1,inversions,89,10.696
R3-I1,all,N1,inversions,90,10.612
R3-I1,all,N1,inversions,91,10.6041
R3-I1,all,N1,inversions,92,10.6327
R3-I1,all,N1,inversions,93,10.6549
R3-I1,all,N1,inversions,94,10.5859
R3-I1,all,N1,inversions,95,10.579
R3-I1,all,N1,inversions,96,10.6426
R3-I1,all,N1,inversions,97,10.5804
R3-I1,all,N1,inversions,98,10.5494
R3-I1,all,N1,inversions,99,10.6058
R3-I1,all,N1,agreement,0,0.82177
R3-I1,all,N1,agreement,1,0.82139
R3-I1,all,N1,agreement,2,0.82204
R3-I1,all,N1,agreement,3,0.8207
R3-I1,all,N1,agreement,4,0.82055
R3-I1,all,N1,agreement,5,0.82145
R3-I1,all,N1,agreement,6,0.82175
R3-I1,all,N1,agreement,7,0.81854
R3-I1,all,N1,agreement,8,0.82215
R3-I1,all,N1,agreement,9,0.82335
R3-I1,all,N1,agreement,10,0.82157
R3-I1,all,N1,agreement,11,0.82068
R3-I1,all,N1,agreement,12,0.82227
R3-I1,all,N1,agreement,13,0.82124
R3-I1,all,N1,agreement,14,0.82094
R3-I1,all,N1,agreement,15,0.82082
R3-I1,all,N1,agreement,16,0.82123
R3-I1,all,N1,agreement,17,0.82222
R3-I1,all,N1,agreement,18,0.8212
R3-I1,all,N1,agreement,19,0.82249
R3-I1,all,N1,agreement,20,0.82219
R3-I1,all,N1,agreement,21,0.82148
R3-I1,all,N1,agreement,22,0.82152
R3-I1,all,N1,agreement,23,0.82101
R3-I1,all,N1,agreement,24,0.82177
R3-I1,all,N1,agreement,25,0.82086
R3-I1,all,N1,agreement,26,0.82043
R3-I1,all,N1,agreement,27,0.82021
R3-I1,all,N1,agreement,28,0.82139
R3-I1,all,N1,agreement,29,0.82153
R3-I1,all,N1,agreement,30,0.8213
R3-I1,all,N1,agreement,31,0.82127
R3-I1,all,N1,agreement,32,0.82143
R3-I1,all,N1,agreement,33,0.82147
R3-I1,all,N1,agreement,34,0.82181
R3-I1,all,N1,agreement,35,0.8207
R3-I1,all,N1,agreement,36,0.82171
R3-I1,all,N1,agreement,37,0.82197
R3-I1,all,N1,agreement,38,0.81946
R3-I1,all,N1,agreement,39,0.82147
R3-I1,all,N1,agreement,40,0.8222
R3-I1,all,N1,agreement,41,0.82178
R3-I1,all,N1,agreement,42,0.82073
R3-I1,all,N1,agreement,43,0.82177
R3-I1,all,N1,agreement,44,0.82175
R3-I1,all,N1,agreement,45,0.82063
R3-I1,all,N1,agreement,46,0.82038
R3-I1,all,N1,agreement,47,0.82126
R3-I1,all,N1,agreement,48,0.82275
R3-I1,all,N1,agreement,49,0.82142
R3-I1,all,N1,agreement,50,0.82007
R3-I1,all,N1,agreement,51,0.82153
R3-I1,all,N1,agreement,52,0.82173
R3-I1,all,N1,agreement,53,0.82166
R3-I1,all,N1,agreement,54,0.82126
R3-I1,all,N1,agreement,55,0.81996
R3-I1,all,N1,agreement,56,0.82037
R3-I1,all,N1,agreement,57,0.82068
R3-I1,all,N1,agreement,58,0.82073
R3-I1,all,N1,agreement,59,0.82089
R3-I1,all,N1,agreement,60,0.82077
R3-I1,all,N1,agreement,61,0.82191
R3-I1,all,N1,agreement,62,0.82175
R3-I1,all,N1,agreement,63,0.82196
R3-I1,all,N1,agreement,64,0.82106
R3-I1,all,N1,agreement,65,0.8204
R3-I1,all,N1,agreement,66,0.82109
R3-I1,all,N1,agreement,67,0.82139
R3-I1,all,N1,agreement,68,0.82207
R3-I1,all,N1,agreement,69,0.82161
R3-I1,all,N1,agreement,70,0.82212
R3-I1,all,N1,agreement,71,0.82344
R3-I1,all,N1,agreement,72,0.82115
R3-I1,all,N1,agreement,73,0.82047
R3-I1,all,N1,agreement,74,0.82113
R3-I1,all,N1,agreement,75,0.82135
R3-I1,all,N1,agreement,76,0.82152
R3-I1,all,N1,agreement,77,0.82141
R3-I1,all,N1,agreement,78,0.82083
R3-I1,all,N1,agreement,79,0.82179
R3-I1,all,N1,agreement,80,0.82125
R3-I1,all,N1,agreement,81,0.82086
R3-I1,all,N1,agreement,82,0.82091
R3-I1,all,N1,agreement,83,0.82048
R3-I1,all,N1,agreement,84,0.82089
R3-I1,all,N1,agreement,85,0.82007
R3-I1,all,N1,agreement,86,0.82117
R3-I1,all,N1,agreement,87,0.82105
R3-I1,all,N1,agreement,88,0.82192
R3-I1,all,N1,agreement,89,0.82054
R3-I1,all,N1,agreement,90,0.82217
R3-I1,all,N1,agreement,91,0.82055
R3-I1,all,N1,agreement,92,0.82149
R3-I1,all,N1,agreement,93,0.82118
R3-I1,all,N1,agreement,94,0.82162
R3-I1,all,N1,agreement,95,0.82109
R3-I1,all,N1,agreement,96,0.82114
R3-I1,all,N1,agreement,97,0.82081
R3-I1,all,N1,agreement,98,0.82275
R3-I1,all,N1,agreement,99,0.82025
R3-I1,all,N1,harmful_fraction,0,0.8438
R3-I1,all,N1,harmful_fraction,1,0.8504
R3-I1,all,N1,harmful_fraction,2,0.8455
R3-I1,all,N1,harmful_fraction,3,0.8506
R3-I1,all,N1,harmful_fraction,4,0.851
R3-I1,all,N1,harmful_fraction,5,0.8486
R3-I1,all,N1,harmful_fraction,6,0.8448
R3-I1,all,N1,harmful_fraction,7,0.8544
R3-I1,all,N1,harmful_fraction,8,0.8397
R3-I1,all,N1,harmful_fraction,9,0.8464
R3-I1,all,N1,harmful_fraction,10,0.8429
R3-I1,all,N1,harmful_fraction,11,0.8499
R3-I1,all,N1,harmful_fraction,12,0.8418
R3-I1,all,N1,harmful_fraction,13,0.847
R3-I1,all,N1,harmful_fraction,14,0.8433
R3-I1,all,N1,harmful_fraction,15,0.8435
R3-I1,all,N1,harmful_fraction,16,0.8477
R3-I1,all,N1,harmful_fraction,17,0.8476
R3-I1,all,N1,harmful_fraction,18,0.8438
R3-I1,all,N1,harmful_fraction,19,0.8471
